chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr2-18845551,LOC_Os02g31910,0,0,0,2.467389228,0.980687411,3.307489357,14.44099227,13.02401375,12.23832616,2.546145953,3.20074411,2.198469711,12.71076468,21.34874609,23.50761795,9.971728529,12.23310318,9.746845291,14.50252768,20.30045184,20.76598191,1.155458194,0.514265087,2.673027029,2.567593464,1.084566787,1.2083721,0.11049902,11.03817503,6.948216999,92.650596,95.03976281,99.06431047,5.469665736,2.359028403,25.70055415,0,0,0,1,1,1
Chr2+19755137,LOC_Os02g33230,0,0,0,4.793813788,2.361351675,3.550432558,3.379413661,3.77456805,1.042376752,6.753953189,5.218898083,0.542292185,9.943141223,0.508844628,6.084957068,2.355275343,7.498493229,4.445917585,3.913876094,1.973277648,3.099648301,6.60259799,10.30560519,15.1407954,5.732773128,5.576664513,7.510518582,4.496658235,5.517111708,6.020624776,2.035078427,1.976796997,0.669507868,1.838634223,0.327728804,1.316870612,2.894848255,2.089576718,3.15085755,1.122883942,2.445215916,2.19872045
Chr2+19754808,LOC_Os02g33230,37.70514812,57.07406071,66.35792382,39.63076121,48.60169996,26.56406875,17.25117505,4.196909902,13.09359855,12.34205164,11.12092457,10.46199196,6.987836727,12.73507671,21.65602133,10.34927819,14.89572236,17.06626074,4.221952466,3.018176573,8.389689341,2.884550225,2.785018206,5.006990537,5.322151526,7.458761278,6.158671781,5.931338833,8.253583758,6.260415231,15.67664437,18.76937292,18.41924651,71.91301427,42.71322748,37.67596218,8.682297958,6.927401748,12.24304081,46.94434468,47.18284355,48.33735259
Chr2+19754974,LOC_Os02g33230,86.29701478,81.6040812,90.63666211,112.9606994,120.336652,35.92155656,85.48481167,86.09109318,57.1090875,100.3972003,84.36627893,91.96416219,159.0035705,143.2097639,158.9529014,133.3837384,135.2186396,121.9327856,100.3207402,111.3857721,103.8451658,83.02060389,69.82981876,92.76060683,71.03251964,79.63681769,80.81662708,120.1852077,87.01639487,87.56295284,85.9034608,81.88674774,88.82965786,52.46625863,36.66789406,39.87391544,54.93092702,63.13358161,66.9878369,42.47508919,88.4448917,95.86627807
Chr2+19755068,LOC_Os02g33230,0.077564149,1.722704688,1.27652255,1.725290344,2.5341331,5.536868659,5.27021193,14.17671825,23.5223952,28.52201909,23.70793698,27.82387246,21.99538399,9.604391636,12.33688984,10.19419494,16.69440541,17.59441156,9.337005227,9.665849463,11.22528737,18.54325343,16.95429836,12.60389231,11.96219499,18.6078606,13.80305202,15.23022053,15.09364476,11.39250322,10.64484744,9.240541661,8.586247662,0,0,0,2.578541315,10.79459602,5.779589704,0.961506925,5.163160816,5.365918592
Chr2-21462354,LOC_Os02g35720,15.92263489,6.654676211,14.32179663,12.45954394,22.73876007,23.2804857,77.00939168,100.741172,62.15495012,45.97526161,66.86540065,61.06262006,91.99185047,60.68317089,68.45955936,122.211997,121.2260578,112.9250032,76.55804158,72.09854044,68.20484786,78.38418689,77.68184216,74.50125638,76.80284185,78.37775703,72.42905846,73.03450594,50.15083747,60.06077419,93.12301188,89.64884758,127.1218992,52.73843367,33.39309955,26.0235866,77.16992859,65.14092474,78.30693843,32.42660816,26.98056184,37.43707284
Chr2-21463604,LOC_Os02g35720,6.545274381,3.310444159,0.671678101,10.16508874,5.662088586,7.046844226,0.063660229,1.010805708,3.074386784,0.22329643,0.111172633,0.106372212,0,0,0,0.374882461,0.349044757,1.531787252,0.180367344,0.670622858,0.970692031,0.980715912,1.177127955,0.703734788,1.305806364,0.241533753,0.244817232,3.403314768,1.820548273,0.75903513,0.579637055,0.166493867,0.06473656,0,0,0,0.85673689,1.230529256,0.787311542,4.364458974,4.950694676,3.038706108
Chr2-21462098,LOC_Os02g35720,0,0,0,7.949819155,2.131736732,1.653971943,1.544831815,0.512690535,3.831897657,0.399690596,0.036673924,0.565825429,0,0,0,1,1,1,0.700839743,1.913905952,0.412798713,0.762621673,3.047269137,3.145378082,0.827842082,1.18912594,2.151811554,0.254810791,0.367640231,1.056221926,1.166800406,1.006150627,3.515468381,0,0,0,1.912657487,0.87268282,4.604629678,0,0,0
Chr2-23183182,LOC_Os02g38350,140.8804638,104.1347481,120.7352994,132.1757571,183.0662772,143.1357571,60.90270638,63.24026621,72.35594218,52.69006178,50.91988444,48.58815095,41.23092989,41.26532816,44.24891078,36.47211157,27.39290016,41.49885028,71.55867441,70.01689539,71.06201038,84.8445162,90.80417078,75.04715504,64.7058831,58.8163968,57.51536573,107.4542665,110.7081389,111.247046,195.4829392,174.4847587,172.7707461,78.13482744,76.1747045,84.20993528,80.62284863,73.87026784,64.30615652,106.1952033,96.9302004,105.8529037
Chr2-23183290,LOC_Os02g38350,2.564181135,3.587689282,10.51581904,0.769711954,1.994284305,0.192134591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140498789,0.190427601,2.43697045,0.058316105,0.143661419,0.179584498,0.683529775,1.124982148,0.515937217,0,0,0,10.81579454,3.178200044,6.92563677,0.678682967,0.417769802,0.106651298,7.882208907,5.180840418,1.924528867
Chr2-23182938,LOC_Os02g38350,4.047451292,1.060542182,2.247508653,10.14349274,13.44893345,17.43208375,0,0,0,0,0,0,1.778360235,4.821938076,4.294877152,0,0,0,0,0,0,0,0,0,0,0,0,0.736770453,0.141875743,0.820424308,0.649075462,0.575500241,0.387782986,0,0,0,0,0,0,4.36244914,5.316691862,3.155591726
Chr2-23549703,LOC_Os02g38980,1.687748316,0.54866154,1.008571619,0,0,0,0,0,0,0.270851875,1.095753203,2.735599273,0,0,0,0,0,0,0,0,0,0.207968785,0.094251244,0.03043294,4,4,4,1.241137367,0.159770288,3.446308522,0.097685324,1.743574632,0.454477944,0,0,0,1.962747354,1.960789359,2.405324896,5.661026794,5.375132963,4.372226368
Chr2-23549262,LOC_Os02g38980,253.6337763,238.5874448,226.6914734,214.6281962,197.9675169,212.6324294,214.5033405,200.344599,252.6574396,230.9653077,193.5936753,178.0671104,257.0166639,220.0091049,229.6352105,363.3934444,344.8675185,347.4361396,179.483229,225.5733549,151.6701603,122.2585458,126.4787072,131.4237143,349.2486247,461.9700368,442.5667131,382.8450254,310.2966877,337.6663561,217.0204283,231.7551826,265.476085,194.4154176,253.1152777,293.9386834,151.2431421,272.6069,267.1152097,227.245422,216.9619384,233.9587444
Chr2-23553721,LOC_Os02g38980,19.76974454,16.21012199,10.64783559,7.586667935,0.360067538,4.209898361,5.540095168,6.755313317,4.934244883,1.272535637,1.892874791,0.332357188,8.048278491,3.967398175,0.817547726,0.504104707,0.139651093,1.501415905,0.530553828,2.103188224,0.828058687,5.798256398,9.794494969,8.94622719,8.087818618,10.92584194,9.345899972,4.198706054,5.020009058,1.6909991,6.328707803,0.530974,4.490982131,0.507446977,3.116011126,0.926248237,0.381611145,0.359273772,1.777584809,7,7,7
Chr2-23554157,LOC_Os02g38980,1.463185157,1.035573111,0.659470867,2.493272811,1.762319324,1.327545101,1.914220684,0.417665008,5.374381509,1.221037743,2.17619407,1.667580899,0.720430245,3.212866428,1.243115605,0.26845181,0.771036347,2.542733996,0.155635906,0.597060038,1.453606146,0.026558755,0.096042538,0.090214973,0.369542331,3.69121348,1.990249755,0.200043526,0.086419526,1.673683532,0.181514995,0.520195868,1.174341752,5.447756258,1.508154561,10.95860406,0,0,0,2.761945155,2.702482801,0.351022181
Chr2-23552063,LOC_Os02g38980,6.620143925,6.14474755,5.119489657,17.86518713,15.44341848,15.60225194,11.94856701,4.375397384,7.107527526,9.539632276,0.405873877,7.453250377,2.373826076,23.05566099,14.04280192,23.02761533,18.16157112,20.61812816,6.941769954,2.879928191,1.414826061,10.29704389,8.167949237,7.964373893,34.48990501,40.69591975,36.05861124,12.09979216,18.02733443,13.88801881,3.357876619,12.79789983,9.066723302,197.3589865,25.18324579,13.91177264,11.39872949,6.85783747,4.322289189,1.46552061,0.721923947,1.044877735
Chr2-23553115,LOC_Os02g38980,12.10258319,1.286966636,10.92341973,0.880904545,1.55783269,0.926537823,8.632515784,3.205774293,3.62710887,1.033862432,0.204520313,0.062562931,5.984592255,3.045796636,1.807875,3.492097105,3.183782062,2.117949676,2.00578021,0.998228518,1.255730454,8.292907985,6.031418443,2.586176458,8.834257671,12.41458319,6.704267396,3.702017566,13.69184479,7.783224265,0,0,0,9.408641114,4.418473651,0.50256891,1.668356269,0.357327877,2.334804577,3,3,3
Chr2+23890486,LOC_Os02g39570,5.342827317,8.480121961,8.710480423,21.4285153,2.907742854,5.556907965,2.801885714,11.75376424,8.885497442,2.870158332,8.701880939,8.378348115,1.387019064,1.884761318,0.953154758,5.502180994,6.019737532,3.39814717,0.123583557,0.052171403,0.91363274,0.627759533,0.526576934,0.232596815,3.306038059,0.988392712,1.945194144,0.623980997,0.201422489,0.232807731,2,2,2,0,0,0,0.351568496,2.183114544,2.347461924,17.29814827,21.59005501,24.24679076
Chr2+23890654,LOC_Os02g39570,220.8238446,304.1067083,242.5735146,239.2282477,215.2789661,215.1033013,300.8003379,248.304177,220.4641676,449.4583242,476.6242278,484.3359323,381.1882997,407.9645027,330.1059257,136.7580725,136.9438116,159.6726917,62.79236097,57.06218252,51.96851546,90.74714838,94.00746731,83.87276818,98.28166986,94.7896614,131.4340245,79.92882779,88.82754078,83.38141823,88.75567286,82.0728416,84.03831566,50.41946977,45.13995249,69.84263841,239.5476313,254.2250453,246.8673996,154.792709,149.6443718,142.3369985
Chr2-24068728,LOC_Os02g39840,22.10004083,13.2283124,12.46781874,18.84476341,18.45973611,23.54946601,1.898627908,3.770347996,15.75566567,13.08216001,12.51630748,9.057619424,3.379501073,5.145046992,8.614383207,10.64994351,16.44498818,6.522268319,5.943851175,9.735822935,8.188955821,6.280857299,21.35041952,11.49042151,6.582699762,6.5186178,6.332034122,12.37608687,0.915096752,9.635016738,15.83578077,8.683921359,8.564185209,0,0,0,23.74014036,22.67574218,23.03474526,22.07933689,24.14021933,22.95837775
Chr2-24068540,LOC_Os02g39840,31.24750927,26.66603278,39.81818232,37.48557796,14.56016568,20.27120665,22.32067177,26.26750238,29.51626529,20.16919601,25.19033422,25.66500031,31.77891439,32.92306795,32.09433995,31.97925095,21.96547465,24.35952417,13.05417089,12.04464601,15.30066495,46.3097532,37.58436101,34.72327266,42.59829026,45.86941001,18.30381257,30.03574976,43.57863489,38.62174092,63.06383706,92.09575496,50.85464158,14.45965209,8.252288934,14.6901647,56.40253885,69.31235605,63.41020779,44.31826245,49.53066531,48.10059902
Chr2+25433155,LOC_Os02g42290,5.194193175,8.44517444,0.822376836,10.18860081,12.67036661,7.610233098,1.377087374,2.224334696,1.210514878,0.061210277,0.477555943,1.438500496,0,0,0,0.802544383,0.162863756,0.443228283,0.132980254,0.435996186,1.069666399,0,0,0,1.29795051,2.71085854,2.451582179,0.518976628,1.735773047,0.371073963,0,0,0,2.456835403,13.21226754,9.671074335,0,0,0,22.77087049,23.29001025,22.49675001
Chr2+25432787,LOC_Os02g42290,2.343263734,5.737323435,10.44313512,2.945765729,2.875388959,3.00107578,3.953001142,3.99237927,2.284321006,3.084395201,6.740728338,2.87753528,0,0,0,1.817753773,2.570839306,4.115832757,0.599548782,0.874551479,0.369014826,1,1,1,0.81766645,1.486028718,1.277118224,3.138992698,4.26928826,2.332389877,0,0,0,0,0,0,0.99689871,0.516845012,0.830165904,5.791585962,10.52634114,8.575426766
Chr2+25432730,LOC_Os02g42290,3.592986214,2.520585871,1.400178512,2.835383669,1.120654134,1.318989574,1.443656431,0.124383873,4.757704059,3.904089117,5.988893226,7.500182953,3.838524411,3.846339767,10.76032938,3.31294977,5.024452668,4.548416542,0.600969484,0.424830966,2.786687643,4.308374127,2.281543609,3.762506784,0.203824251,1.892138291,1.411658569,1.626631779,0.819630519,0.383892166,0.212708165,0.388170225,1.343608789,0,0,0,2.746906047,3.105085271,0.53490955,0.976467221,0.123570798,0.316978087
Chr2+25433327,LOC_Os02g42290,1.187418019,2.829254496,3.501328227,13.34533709,12.43739937,24.23626256,0,0,0,0,0,0,0,0,0,1.354535367,0.2382162,1.608945592,0.358270463,0.461518805,0.230041672,1.126495547,0.408738888,0.606212859,1.545654499,0.641031676,2.016430461,0,0,0,0.179621189,0.530655228,0.12453151,2.7010469,5.393376946,13.58999139,1.090419408,0.844492717,0.109643105,8.427066673,7.705314117,8.593051763
Chr2+25433746,LOC_Os02g42290,19.31101712,19.45171801,19.2862178,66.18104899,29.10506702,31.12087765,7.95829946,7.038894075,9.721843104,23.8492194,24.76184011,19.46883823,80.7373035,70.92083598,65.59476286,84.61825486,55.08197129,98.83571067,34.46991685,22.11119953,43.56383687,6.218287257,8.656595049,9.755947923,1.638355205,8.929278223,6.385730332,8.832899898,5.233330146,17.11738839,8.330951709,4.861491099,9.567532155,5.127134159,12.89093332,33.22784761,6.189939951,7.429269512,6.666475026,3.550215494,3.410723949,0.866748386
Chr2+25432520,LOC_Os02g42290,44.73674673,33.35898691,61.78709508,12.72920401,16.92266358,30.7220623,41.0047934,86.03612955,43.31416845,851.3255619,873.0589172,930.5115684,1387.125209,1249.091676,914.6694201,957.3734162,1126.322552,844.7594825,427.4309891,412.045055,407.427462,165.4341467,153.5596196,160.7491037,95.21917807,111.0542655,106.6967967,251.895476,259.0401305,209.7207678,148.2637163,134.0546913,181.5328035,121.3630781,260.1610606,210.9743764,184.9295658,190.4404789,188.7829336,34.39756602,25.91311532,27.63347387
Chr2-25514686,LOC_Os02g42412,12.42517928,8.554387219,4.878671061,2.847351046,2.509861701,5.372306741,1.492152288,5.52682534,1.308498434,5.404411575,4.170654432,3.70895858,2.558382897,0.788508281,0.876715772,2.50546315,2.143004424,2.65908565,3.678944743,5.368758825,8.0409513,4.751007353,1.945048672,7.207517512,5.747318029,4.45304427,5.068889807,9.00395661,7.175208957,9.247543072,9.176272599,10.27780305,9.00678825,0.298419695,0.626932148,0.557031385,4.616206036,5.349412105,3.931640818,2.967773201,2.267779063,6.145705765
Chr2-25514558,LOC_Os02g42412,21.38546121,13.52202987,14.32779109,17.29132178,29.72738827,16.29805011,30.35048741,33.08012187,20.98560825,12.79620683,12.30722177,14.66134649,13.47694463,15.08169006,19.40175787,17.11977754,27.51421521,19.39955495,18.07626698,21.74834799,20.03741982,12.887988,21.27413124,16.72536018,4.480434919,10.83685123,11.83643282,26.97484238,27.86301533,29.8216062,13.30687129,18.13712551,15.73265295,2.482983013,15.53995692,5.011701775,26.03229081,25.75495107,24.47716224,15.33367393,16.71798867,18.49819664
Chr2-25514767,LOC_Os02g42412,5.7646373,8.500886515,2.652385448,0,0,0,0.867077276,0.956872993,0.418178788,0.085262243,3.864366673,1.760232115,1.756964088,1.661913485,1.360220246,1.527117244,2.909186218,3.426906212,7.549446727,8.010941251,3.783184015,1.558059685,1.382689363,2.629071095,0.621891434,1.411289202,1.243638948,11.72014853,17.66832672,25.68860928,3.175803984,5.230017675,0.613165562,0,0,0,5.803263323,7.019244819,5.535796196,7.16570272,2.657521425,6.573195963
Chr2-25515582,LOC_Os02g42412,2.735385528,6.507746019,4.328366122,3.368271878,1.999540287,0.975780972,0,0,0,0,0,0,0,0,0,0,0,0,0.405098755,0.373271029,0.078968796,0,0,0,0,0,0,0.195667111,0.006895716,1.021623562,3.216712655,3.273421981,3.32269746,0,0,0,0.930343634,0.921935204,0.112540685,1,1,1
Chr2+25624766,LOC_Os02g42590,41.2479317,58.40840378,45.81755458,68.72215129,14.48148706,112.853056,38.25066614,32.86719971,43.67812447,68.6899064,67.94215273,91.21062104,161.9311483,180.4875802,165.8336523,156.2822431,121.6850784,175.5838668,126.457934,169.8154702,124.6694226,39.06308635,45.89667236,36.03081214,124.5486489,116.7089818,125.9818198,113.6292395,88.27186931,24.20512027,124.3962876,113.5407685,101.8799944,81.0077025,42.83053773,79.94620534,95.06489041,97.50087757,96.25519971,74.08959692,58.13240432,45.93644106
Chr2+25624638,LOC_Os02g42590,13.55588975,25.893244,18.84460144,42.4798404,13.75507065,19.37979525,4.565937127,6.368082029,9.944061905,13.72380365,15.2687478,13.94380075,20.33779267,32.78823472,23.92256343,13.58784602,14.3592895,14.79521078,13.07905312,2.699513035,13.27796981,8.796079993,9.281967214,9.373412897,15.61401099,14.93368956,20.60165022,12.01907349,6.264892517,17.17419683,14.42853269,12.39781659,11.329194,62.55666099,13.6505526,74.96403096,5.827504665,11.62040095,12.62014462,15.87580041,17.85832621,25.75270818
Chr2+25624470,LOC_Os02g42590,33.67904152,41.72124341,25.13944664,31.80239344,33.2692721,27.23315143,3.190290973,4.784190141,4.916521803,10.32519148,13.04887655,13.33360923,12.90216944,21.50601777,15.71869056,4.738494972,8.935431526,20.95945884,1.081331608,10.46495695,7.252073836,3.003178809,2.415059107,2.034526189,12.50806043,10.18283003,13.83476764,6.926324028,10.03912613,10.31784495,5.481743068,5.665393294,4.592102689,0,0,0,6.623048877,13.34287069,10.28088019,14.44292277,39.18325452,46.25194539
Chr2+25624916,LOC_Os02g42590,0,0,0,0.055303867,0.860478766,1.642990702,0.554400363,0.208465593,4.092679868,0.601551586,1.07336137,1.497442045,6.48839031,6.848422668,6.295135778,2.802374413,2.272657593,2.463143717,1,1,1,0.229336686,1.583003995,0.042444198,1.703034349,1.562845614,1.348771083,2.905980416,0.840751063,2.769195264,4.705534592,5.111644665,5.922167992,0.075366328,13.38673347,4.654418463,1,1,1,0,0,0
Chr2-27667943,LOC_Os02g45490,16.70979507,21.05647026,27.37098786,14.69121915,6.471729118,10.10144657,70.05579345,69.33830873,51.93971491,19.91235567,21.8176058,26.49377721,50.37814378,46.23896708,37.70336471,52.05142117,69.7281653,62.84264554,36.65399886,41.23443454,21.30804637,15.55762578,15.4613992,10.68415468,11.36031147,17.16409448,14.92511923,31.67969344,39.57756895,23.42545547,16.84762295,17.97061857,17.182969,4.051873489,9.46003822,2.452277337,22.7474526,24.24841548,25.14243551,51.26514598,50.69249234,46.98075513
Chr2-27668743,LOC_Os02g45490,4.033612864,7.304559737,7.665510203,8.268411239,4.897940368,7.70237119,4.599024684,3.446831258,4.460917525,2.037481287,1.264832554,2.476078292,1.812598794,0.935808852,0.641244672,5.783015913,6.187236632,5.575061285,2.842919593,1.658698077,1.86468521,4.047859543,4.802603243,2.279914006,1.60809668,2.405198633,1.52490852,5.615449664,3.761815417,2.846881503,14.52745931,8.821656239,6.422367392,21.02806427,16.56422098,30.05779287,5.736582558,6.747530055,6.399684777,7.720580357,5.363790218,5.842671992
Chr2-27668218,LOC_Os02g45490,0.741656655,0.981654436,11.38316883,1.660749036,0.704927269,0.181125942,4.303449466,0.846207974,4.027373116,0,0,0,0.372403655,1.445838344,0.607539134,1.094365216,1.917564833,1.550536984,3.837354613,1.244029073,0.429305925,0,0,0,0,0,0,1.421268221,1.576032186,2.132790411,0.975526981,1.088652599,0.769594743,28.81241971,4.362843729,3.991984463,2.492317624,4.739461987,4.360116076,3.913342765,5.037910316,4.439778213
Chr2-27668298,LOC_Os02g45490,1.673970688,6.305879579,17.87911954,0.825054309,0.46063999,1.889909702,0,0,0,0,0,0,0,0,0,1.422866976,0.404961706,0.644592554,1.205333761,0.490706562,1.068360248,0,0,0,0.796177425,0.177377704,0.517461067,0.004524717,1.669550106,2.263856977,3.990464609,4.543561789,1.997221369,0.852731444,1.969834026,2.303482782,2.482371,0.24233953,0.285967191,6.476722959,6.990003281,6.356051301
Chr2-27909551,LOC_Os02g45820,6.766292929,13.62228963,8.412631154,1.363591926,0.261730577,1.258333972,0,0,0,0.350812688,0.372410605,0.136637507,0,0,0,0,0,0,0.326107564,0.374092238,0.09361017,3.55964327,1.438483922,2.409773247,0.188204787,1.527717606,0.726447591,3.615377863,1.642863198,0.429448796,4.21670591,2.410405042,1.65898804,0,0,0,0.757679991,0.881522968,3.892099252,7.710295196,5.551679517,2.802590056
Chr2-27909703,LOC_Os02g45820,44.34343904,39.87712522,31.42284866,36.39593645,33.88423919,39.08415901,121.663663,97.02807112,80.56751355,54.66915301,56.29761387,55.46047467,23.29698384,25.27751865,26.19406682,60.16058103,50.19720644,41.43712351,55.8809253,43.78249219,40.18245599,125.159859,121.5953281,113.2752056,65.84319659,104.4910388,96.13332478,42.77018622,39.52405876,35.22167597,61.39548184,61.87979781,58.98237407,8.699489779,11.78346059,3.395307273,93.95077288,97.45964493,96.40762079,52.11892581,50.22713914,51.96976754
Chr2+28335208,LOC_Os02g46480,4.451551292,9.400801624,6.273142884,6.792392596,6.657576589,4.78857431,4.83126508,6.830375539,0.914567101,0.401576883,0.851125667,1.076655546,0,0,0,1.221812542,0.641324923,2.261957734,0.162507706,0.001687045,0.366359312,5.753050035,6.172026893,4.176391171,1.995088274,1.689846357,1.867389959,4.106531955,8.371594329,13.89474085,11.50647564,9.797346629,2.806500231,454.5489767,553.2245957,90.55677223,1.783012888,2.1879423,1.934898865,7.981344976,8.343059878,8.20988572
Chr2+28335310,LOC_Os02g46480,295.4790708,101.1512304,200.279472,188.323789,152.7935261,154.2306164,244.5659298,133.8106683,203.9290252,85.45879294,75.80151852,104.1098843,160.3267253,152.8226515,165.5764299,223.7117295,263.0716662,213.0778888,162.6574675,190.8578079,204.8735956,221.7735917,249.3884214,234.5162039,270.5134842,221.468765,243.4727846,135.7738111,279.2071671,143.5310808,329.5587837,270.6691541,346.7307677,3982.057862,3988.21126,8659.117508,108.5621619,91.59355992,51.1721005,131.1941311,120.2985994,54.09418808
Chr2+28536334,LOC_Os02g46720,2.354804964,2.854693393,1.017243118,0.971338695,11.19028928,32.32331897,0,0,0,0,0,0,0.836755759,0.221725477,1.559173986,1.968360036,1.898063988,1.33010149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839312202,0.823700674,0.019918545,5.726452043,3.534420421,7.398613752
Chr2+28533542,LOC_Os02g46720,1.025488499,0.206416451,0.102126034,3.406949041,4.584817743,0.170173818,3.071793855,4.489022042,5.883700117,6.167870869,4.835052772,4.290632387,9.010605024,2.326706794,8.299222944,20.4926577,21.19048158,16.28003206,10.54225441,12.98303354,13.69511632,5.715170125,5.869292039,5.940354813,10.27627813,13.03552181,4.58662137,7.584302398,5.909265673,7.08881913,5.427734132,2.696266828,1.294287976,0,0,0,11.55372281,9.712268345,3.268967521,0.489496006,9.655753136,7.281653334
Chr2+28536796,LOC_Os02g46720,11.52373521,12.84530079,24.95104579,8.189745613,8.876775156,8.128261424,0.70777882,0.181496312,1.610757367,0.123909616,0.406411439,0.003025952,1.243014664,0.503724716,0.898299671,1.007288078,0.268370404,0.613502016,0,0,0,0.087382711,0.209140664,0.420433368,1.280072023,0.076610941,0.333392069,0,0,0,0,0,0,0,0,0,0.514993391,0.599759493,1.000811045,8.971661059,7.999678867,6.114358665
Chr2+28536903,LOC_Os02g46720,5.514576397,7.236711993,9.242310373,0.857645854,3.004145858,3.351469473,0.085253552,1.404660302,0.14398375,1.281533063,0.234619689,0.321553461,0,0,0,0.673471425,1.898855531,1.553924419,1.109446984,0.762493639,0.768356137,0.508087941,0.878328375,0.207136004,0.1042013,1.099648929,0.538637452,1.917559659,1.426859611,0.627869696,0,0,0,0,0,0,3.494508586,5.397811653,3.753986805,10.40885858,3.90510823,7.464147737
Chr2+28536959,LOC_Os02g46720,11.35100989,11.68213622,6.565254859,10.27791543,6.299784534,4.607911503,10.67649549,0.542006094,14.13809265,10.66226868,10.86637251,6.834689889,32.10961658,31.53355315,34.49728728,27.47715043,19.60160183,23.92849015,16.6704007,16.38336942,17.52615258,10.21277366,4.832891942,5.867401908,5.193999266,5.772970144,3.156316356,10.19871384,0.114933683,12.33432245,10.40429109,8.6433675,17.28349327,51.60741831,0.494024857,26.74268519,12.86094218,7.029999,11.38725421,9.025713695,9.034576803,8.271882411
Chr2-29796312,LOC_Os02g48660,10.93844326,28.58568569,29.24032478,16.12880222,43.60507628,7.684094661,8.864007156,12.91337598,0.912400831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314138762,0.02040879,0.314482054,0,0,0,0,0,0,0,0,0,0.614224671,0.157059004,1.657686588,32.52450331,43.66102075,41.15235582
Chr2-29795457,LOC_Os02g48660,609.481019,660.9317429,632.8921237,529.4228155,545.7018382,545.3369507,1055.082621,1142.568166,854.0614835,1137.403107,1006.217001,1001.648671,347.3371536,376.7232944,354.8576301,418.7540929,414.4170279,427.8450973,597.290134,662.2732481,649.3343319,1931.687578,1784.156405,1730.653428,1219.164332,1093.689895,1265.207314,645.8333867,669.1896706,683.9229611,397.8446129,403.4266041,347.4787702,486.0471861,432.1029576,403.3771921,967.6930836,898.4577597,859.1122437,1092.801628,1199.461872,1252.874216
Chr2-29796755,LOC_Os02g48660,5.569670861,6.78880375,6.382285493,3.236459672,3.519954355,1.337604646,10.85747111,0.031099467,14.77482471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221110598,0.054108858,0.207905893,0,0,0,0,0,0,0,0,0,0.580396088,1.480492978,0.333955506,8.091753706,16.8430876,18.72301419
Chr2-29951123,LOC_Os02g48990,3.410948278,0.940231218,0.063766762,14.0437237,13.92612534,22.25765254,0,0,0,1.118296892,0.327067448,0.133789868,0,0,0,0.664854196,0.301000713,1.486600741,0,0,0,0.199205274,0.580673483,2.09634327,0.857129528,1.756599059,0.90708467,0,0,0,1.50442126,1.096716239,0.341272392,0,0,0,1.196512429,0.045137428,1.043004557,5.850222123,22.03846636,4.058949836
Chr2-29950713,LOC_Os02g48990,62.11301818,83.32767863,30.66277192,44.2054115,26.26771147,1.613396492,66.27154684,71.92279756,53.1601067,8.933478773,28.37385436,46.0086024,20.83673132,10.26714445,10.54096676,10.68190057,8.612957997,6.132611565,33.62493936,25.37773994,24.86879518,34.72620671,39.05395374,46.03651654,85.98211097,103.4495878,80.0093754,51.02793375,61.27918109,99.9785626,51.17282825,45.76530156,30.43946295,104.057343,36.75591635,16.22153586,86.4737108,62.58942134,80.03699786,51.26362742,50.95562473,47.27323334
Chr2-29950983,LOC_Os02g48990,12.25555515,1.152920467,16.38670281,20.48545688,2.18593744,1.137207726,3.316656531,2.868786216,2.513619118,1,1,1,0.395834182,1.142741142,6.715910003,0.11015484,0.282641121,0.925113701,0,0,0,1.937607567,1.4187186,1.834935481,5.181921976,2.834461119,1.589153355,1.161972412,1.943983134,0.757404169,0.272375675,3.28E-05,0.813679549,0,0,0,2.491703653,3.794293386,3.463183903,9.725093874,5.455356154,10.44017143
Chr2+30626764,LOC_Os02g50130,8.687468768,0.438992617,2.899166312,5.68507573,6.099575124,4.96676225,29.65520653,54.11970114,38.2518197,115.6410906,95.9821559,148.9444164,181.6503816,195.3314026,134.8367826,281.5487172,295.5001891,278.870051,192.0269782,218.1230768,213.9799256,91.42033064,111.4006789,99.99117404,398.2916005,457.3022946,328.3546627,363.1137955,345.1644917,334.4118838,117.0456929,150.5339919,128.1329605,120.8101841,90.73437837,129.6178257,166.0387416,135.0458516,200.5146525,4.77080942,6.066732586,5.147890869
Chr2+30627055,LOC_Os02g50130,0,0,0,0,0,0,0,0,0,3.279458486,3.206289735,3.735368137,2.997808135,1.676820439,4.550924385,11.09705503,13.78706661,14.87227275,1.416732777,3.035117708,1.436338285,6,6,6,24.23064183,25.16611458,26.43755831,9.93021576,7.06825695,16.36022363,4.324651845,3.267893954,3.042529794,0,0,0,1.982731843,2.22380908,4.279603385,0,0,0
